Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Trial,Max Iter
0.9217092148414893,0.9225773262169635,0.921741367114655,0.9210018648318437,0.9201980580027008,0.9255996398945405,0.9228345444022893,0.921741367114655,0.9216770625683236,0.9197479261783809,0.9214519966561636,0.9214519966561636,0.9231560671339464,0.9267571217285062,0.9224487171243007,0.9216770625683236,0.9223844125779692,0.9242170921484149,0.9223844125779692,0.9200051443637065,0.9258568580798663,1,100
0.9195550125393865,0.9246350716995692,0.9205517330075237,0.921966433026815,0.9197479261783809,0.9228988489486206,0.9204231239148608,0.9223522603048036,0.920165905729535,0.9188798148029066,0.9185261397980837,0.9181081602469294,0.9189119670760723,0.9179473988811009,0.918043855700598,0.921066169378175,0.9198765352710436,0.9222236512121407,0.9233489807729407,0.9181081602469294,0.9181081602469294,2,100
0.9194585557198894,0.9194907079930551,0.9182367693395923,0.9213233875635007,0.918944119349238,0.9201980580027008,0.920165905729535,0.9169828306861295,0.9177223329689409,0.9194907079930551,0.9188476625297408,0.9216127580219922,0.9198765352710436,0.920616037553855,0.9183975307054209,0.9190727284419008,0.913574689730564,0.9220307375731465,0.9221271943926436,0.9185904443444152,0.9225773262169635,3,100
0.9192977943540608,0.9198765352710436,0.9215163012024951,0.9188798148029066,0.9213555398366664,0.9203266670953636,0.9184618352517523,0.9178830943347694,0.9214841489293293,0.9197800784515465,0.9190084238955695,0.9192656420808951,0.9178830943347694,0.9186225966175808,0.9195228602662209,0.9186225966175808,0.9219021284804836,0.9172400488714552,0.9219985852999807,0.9218378239341521,0.9187512057102437,4,100
0.917818789788438,0.9173365056909524,0.9187512057102437,0.923413285319272,0.9186225966175808,0.9208089511928493,0.9180760079737638,0.9167899170471352,0.9215163012024951,0.9187512057102437,0.9166613079544724,0.9176901806957752,0.9189119670760723,0.9177544852421066,0.9196836216320494,0.9182367693395923,0.9188798148029066,0.9199086875442094,0.9201980580027008,0.9172722011446209,0.9185582920712494,5,100
0.9192977943540608,0.9175615716031124,0.9228988489486206,0.9184939875249181,0.9239277216899234,0.9186225966175808,0.9188798148029066,0.9237669603240949,0.9195228602662209,0.9239598739630892,0.9227702398559579,0.9190405761687351,0.9227380875827921,0.9188155102565752,0.9186869011639123,0.9215163012024951,0.9194585557198894,0.9212590830171693,0.9181724647932609,0.9175615716031124,0.9186869011639123,6,100
0.920069448910038,0.9192977943540608,0.9205517330075237,0.9205517330075237,0.9204552761880265,0.9262426853578548,0.9219342807536492,0.918043855700598,0.9231239148607806,0.9186547488907466,0.9211626261976722,0.9190405761687351,0.922191498938975,0.9203266670953636,0.9183975307054209,0.9181081602469294,0.9191048807150666,0.9228345444022893,0.9204552761880265,0.9203266670953636,0.9209054080123464,7,100
0.919169185261398,0.920165905729535,0.9248922898848949,0.9193620989003922,0.9180760079737638,0.9180760079737638,0.9174329625104495,0.9183010738859237,0.9170149829592952,0.9186225966175808,0.9188476625297408,0.9184296829785866,0.9190727284419008,0.919169185261398,0.9179795511542667,0.9174972670567809,0.9207767989196837,0.9174329625104495,0.9148607806571925,0.920165905729535,0.9224487171243007,8,100
0.9195228602662209,0.9204552761880265,0.9212912352903351,0.919844382997878,0.9226737830364606,0.9227702398559579,0.9232846762266093,0.9193299466272266,0.9188798148029066,0.9240884830557521,0.9198122307247122,0.919394251173558,0.9191048807150666,0.9257604012603691,0.9226737830364606,0.9200372966368723,0.9185261397980837,0.920841103466015,0.9196836216320494,0.9192977943540608,0.9215163012024951,9,100
0.9194264034467237,0.9176580284226095,0.9191048807150666,0.9173043534177866,0.9236705035045978,0.9204552761880265,0.921741367114655,0.9243135489679121,0.9201337534563694,0.9217092148414893,0.9192977943540608,0.918268921612758,0.9193299466272266,0.9204231239148608,0.9182367693395923,0.9201016011832036,0.9231239148607806,0.9183332261590894,0.9222879557584721,0.9184618352517523,0.9217092148414893,10,100
0.9209375602855122,0.9253745739823805,0.9228023921291235,0.9207124943733522,0.9240241785094206,0.9237026557777634,0.9204231239148608,0.9211947784708379,0.920390971641695,0.9255353353482091,0.9200372966368723,0.9239277216899234,0.922866696675455,0.9201980580027008,0.9210018648318437,0.9204231239148608,0.9270464921869976,0.9210340171050093,0.9212912352903351,0.918043855700598,0.9214198443829978,11,100
0.9186547488907466,0.9185261397980837,0.920165905729535,0.920165905729535,0.9190084238955695,0.9176258761494438,0.9185261397980837,0.9182367693395923,0.9213876921098322,0.9183332261590894,0.9186547488907466,0.9220307375731465,0.921741367114655,0.9164683943154781,0.9185582920712494,0.9196836216320494,0.9171757443251238,0.9178830943347694,0.9186869011639123,0.916822069320301,0.918268921612758,12,100
0.9199086875442094,0.9200372966368723,0.9217092148414893,0.920165905729535,0.9180117034274323,0.9211947784708379,0.9221593466658092,0.9239598739630892,0.9178830943347694,0.9201980580027008,0.9220307375731465,0.9230274580412835,0.9242170921484149,0.9227059353096264,0.9230596103144493,0.9222236512121407,0.9208089511928493,0.9167899170471352,0.9194264034467237,0.919169185261398,0.9190405761687351,13,100
0.9206481898270208,0.9193620989003922,0.9238634171435921,0.919619317085718,0.9246350716995692,0.9239920262362549,0.9219342807536492,0.9207767989196837,0.9213233875635007,0.9227702398559579,0.9261140762651919,0.9201980580027008,0.9216770625683236,0.9233168284997749,0.8763102051315028,0.9197479261783809,0.9197479261783809,0.924988746704392,0.9202945148221979,0.9223844125779692,0.9210983216513408,14,100
0.920069448910038,0.9183010738859237,0.923638351231432,0.9204874284611922,0.9202945148221979,0.924763680792232,0.9184296829785866,0.9197800784515465,0.9247315285190663,0.918944119349238,0.9221271943926436,0.9177866375152723,0.9193299466272266,0.9192334898077295,0.9238634171435921,0.9230596103144493,0.9216449102951578,0.9196514693588836,0.9202302102758665,0.9192656420808951,0.9185904443444152,15,100
