Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Trial,Max Iter
0.9846153846153847,0.9830769230769231,0.9846153846153847,0.9846153846153847,0.9784615384615385,0.9846153846153847,0.9861538461538462,0.9738461538461538,0.9815384615384616,0.9846153846153847,0.9846153846153847,1,100
0.98,0.9692307692307692,0.9784615384615385,0.9815384615384616,0.9815384615384616,0.9815384615384616,0.9769230769230769,0.9846153846153847,0.9784615384615385,0.9723076923076923,0.9815384615384616,2,100
0.9815384615384616,0.9830769230769231,0.9846153846153847,0.9784615384615385,0.9815384615384616,0.9753846153846154,0.9738461538461538,0.9723076923076923,0.9784615384615385,0.9784615384615385,0.9846153846153847,3,100
0.9861538461538462,0.9876923076923076,0.9861538461538462,0.9876923076923076,0.9861538461538462,0.9815384615384616,0.9876923076923076,0.9846153846153847,0.9892307692307692,0.9861538461538462,0.9861538461538462,4,100
0.9892307692307692,0.9892307692307692,0.9815384615384616,0.9892307692307692,0.9846153846153847,0.9892307692307692,0.9876923076923076,0.9907692307692307,0.9892307692307692,0.9892307692307692,0.9861538461538462,5,100
0.9815384615384616,0.9815384615384616,0.98,0.9830769230769231,0.9723076923076923,0.9846153846153847,0.9769230769230769,0.98,0.9815384615384616,0.9830769230769231,0.9784615384615385,6,100
0.98,0.98,0.9784615384615385,0.9784615384615385,0.9830769230769231,0.98,0.9830769230769231,0.9815384615384616,0.9815384615384616,0.9753846153846154,0.9738461538461538,7,100
0.9830769230769231,0.9830769230769231,0.9830769230769231,0.9861538461538462,0.9846153846153847,0.9815384615384616,0.9815384615384616,0.98,0.9830769230769231,0.9846153846153847,0.9830769230769231,8,100
0.9830769230769231,0.9815384615384616,0.9830769230769231,0.9846153846153847,0.9876923076923076,0.9738461538461538,0.9846153846153847,0.9707692307692307,0.9769230769230769,0.9815384615384616,0.9769230769230769,9,100
0.9861538461538462,0.9892307692307692,0.9876923076923076,0.9846153846153847,0.9830769230769231,0.9876923076923076,0.9876923076923076,0.9846153846153847,0.9815384615384616,0.9738461538461538,0.9861538461538462,10,100
0.9830769230769231,0.9846153846153847,0.9769230769230769,0.9784615384615385,0.9846153846153847,0.9830769230769231,0.98,0.9738461538461538,0.9784615384615385,0.9769230769230769,0.9815384615384616,11,100
0.9830769230769231,0.9846153846153847,0.9784615384615385,0.9769230769230769,0.9830769230769231,0.98,0.9815384615384616,0.9846153846153847,0.9861538461538462,0.9784615384615385,0.9830769230769231,12,100
0.9846153846153847,0.9846153846153847,0.9815384615384616,0.9861538461538462,0.9769230769230769,0.9784615384615385,0.9815384615384616,0.9876923076923076,0.9876923076923076,0.9830769230769231,0.9846153846153847,13,100
0.9830769230769231,0.9815384615384616,0.9784615384615385,0.9830769230769231,0.9830769230769231,0.9815384615384616,0.9846153846153847,0.9769230769230769,0.9846153846153847,0.9846153846153847,0.9830769230769231,14,100
0.9876923076923076,0.9815384615384616,0.9846153846153847,0.98,0.9876923076923076,0.9846153846153847,0.9892307692307692,0.9830769230769231,0.9861538461538462,0.9876923076923076,0.9830769230769231,15,100
0.9861538461538462,0.9892307692307692,0.9876923076923076,0.9846153846153847,0.9830769230769231,0.9876923076923076,0.9876923076923076,0.9846153846153847,0.9815384615384616,0.9738461538461538,0.9861538461538462,16,100
0.9815384615384616,0.9815384615384616,0.9769230769230769,0.9830769230769231,0.9815384615384616,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9784615384615385,0.9846153846153847,0.98,17,100
0.9815384615384616,0.98,0.9830769230769231,0.9784615384615385,0.98,0.9830769230769231,0.9846153846153847,0.9846153846153847,0.9830769230769231,0.9815384615384616,0.9769230769230769,18,100
0.9830769230769231,0.9815384615384616,0.9815384615384616,0.9815384615384616,0.9784615384615385,0.9784615384615385,0.9846153846153847,0.9846153846153847,0.9830769230769231,0.9784615384615385,0.9815384615384616,19,100
0.9830769230769231,0.9815384615384616,0.9846153846153847,0.9784615384615385,0.9846153846153847,0.9753846153846154,0.9846153846153847,0.98,0.9784615384615385,0.9769230769230769,0.9784615384615385,20,100
0.9830769230769231,0.9846153846153847,0.98,0.98,0.9769230769230769,0.9769230769230769,0.9830769230769231,0.9830769230769231,0.9830769230769231,0.9784615384615385,0.9846153846153847,21,100
0.9861538461538462,0.9815384615384616,0.9861538461538462,0.9861538461538462,0.9876923076923076,0.9830769230769231,0.9815384615384616,0.9830769230769231,0.9861538461538462,0.9846153846153847,0.9876923076923076,22,100
0.9861538461538462,0.9907692307692307,0.9830769230769231,0.9846153846153847,0.9876923076923076,0.9846153846153847,0.9892307692307692,0.9861538461538462,0.9846153846153847,0.9876923076923076,0.9861538461538462,23,100
