Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Trial,Max Iter
0.9846153846153847,0.9830769230769231,0.9784615384615385,0.9876923076923076,0.9830769230769231,0.9769230769230769,0.9738461538461538,0.9661538461538461,0.9846153846153847,0.9846153846153847,0.9815384615384616,0.9707692307692307,0.9907692307692307,0.9830769230769231,0.98,0.98,0.9830769230769231,0.9738461538461538,0.9876923076923076,0.9784615384615385,0.9830769230769231,1,100
0.9830769230769231,0.98,0.9661538461538461,0.9661538461538461,0.9707692307692307,0.98,0.98,0.9784615384615385,0.9769230769230769,0.9846153846153847,0.9753846153846154,0.9723076923076923,0.9830769230769231,0.9815384615384616,0.9753846153846154,0.9815384615384616,0.9861538461538462,0.9846153846153847,0.9846153846153847,0.9784615384615385,0.9784615384615385,2,100
0.9846153846153847,0.9830769230769231,0.9769230769230769,0.9846153846153847,0.9707692307692307,0.9846153846153847,0.9769230769230769,0.9738461538461538,0.9846153846153847,0.9861538461538462,0.9692307692307692,0.9830769230769231,0.9769230769230769,0.9815384615384616,0.98,0.9769230769230769,0.9738461538461538,0.9615384615384616,0.9846153846153847,0.98,0.9830769230769231,3,100
0.9830769230769231,0.9876923076923076,0.9723076923076923,0.9738461538461538,0.9769230769230769,0.9830769230769231,0.9723076923076923,0.9692307692307692,0.9830769230769231,0.98,0.9846153846153847,0.9738461538461538,0.9676923076923077,0.9815384615384616,0.9738461538461538,0.9738461538461538,0.9753846153846154,0.9676923076923077,0.9723076923076923,0.9784615384615385,0.9830769230769231,4,100
0.9846153846153847,0.9830769230769231,0.9830769230769231,0.9846153846153847,0.9815384615384616,0.9861538461538462,0.9815384615384616,0.9784615384615385,0.9830769230769231,0.9830769230769231,0.9769230769230769,0.9815384615384616,0.9830769230769231,0.9846153846153847,0.98,0.9769230769230769,0.9846153846153847,0.9846153846153847,0.9753846153846154,0.9846153846153847,0.9830769230769231,5,100
0.9830769230769231,0.9723076923076923,0.9784615384615385,0.9615384615384616,0.9846153846153847,0.9830769230769231,0.9830769230769231,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9830769230769231,0.9753846153846154,0.9846153846153847,0.9753846153846154,0.9738461538461538,0.9815384615384616,0.9784615384615385,0.9784615384615385,0.9753846153846154,0.98,0.9861538461538462,6,100
0.9846153846153847,0.9784615384615385,0.9784615384615385,0.9738461538461538,0.9830769230769231,0.9753846153846154,0.9830769230769231,0.9861538461538462,0.9769230769230769,0.9830769230769231,0.9815384615384616,0.9815384615384616,0.9830769230769231,0.9830769230769231,0.9861538461538462,0.9769230769230769,0.9861538461538462,0.9784615384615385,0.9815384615384616,0.9753846153846154,0.9769230769230769,7,100
0.98,0.9784615384615385,0.9815384615384616,0.9753846153846154,0.9738461538461538,0.9676923076923077,0.9784615384615385,0.9723076923076923,0.9815384615384616,0.9784615384615385,0.9707692307692307,0.9707692307692307,0.9753846153846154,0.9753846153846154,0.98,0.9815384615384616,0.9676923076923077,0.9830769230769231,0.9753846153846154,0.98,0.9692307692307692,8,100
0.9830769230769231,0.9784615384615385,0.98,0.9846153846153847,0.9830769230769231,0.9738461538461538,0.9707692307692307,0.9723076923076923,0.9723076923076923,0.9769230769230769,0.9753846153846154,0.9846153846153847,0.9830769230769231,0.9830769230769231,0.9784615384615385,0.98,0.9676923076923077,0.98,0.9830769230769231,0.98,0.9846153846153847,9,100
0.9815384615384616,0.9830769230769231,0.9661538461538461,0.9769230769230769,0.9692307692307692,0.9784615384615385,0.98,0.9753846153846154,0.9707692307692307,0.9784615384615385,0.9830769230769231,0.9723076923076923,0.9738461538461538,0.9830769230769231,0.9753846153846154,0.9692307692307692,0.98,0.9815384615384616,0.9784615384615385,0.9784615384615385,0.9784615384615385,10,100
