Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Trial,Max Iter
0.31176470588235294,0.296078431372549,0.2901960784313726,0.2875816993464052,0.3405228758169935,0.3235294117647059,0.32745098039215687,0.31895424836601305,0.3392156862745098,0.3457516339869281,0.3254901960784314,0.3509803921568627,0.296078431372549,0.30980392156862746,0.2797385620915033,0.34248366013071896,0.32222222222222224,0.31633986928104574,0.3281045751633987,0.2928104575163399,0.30392156862745096,1,100
0.32679738562091504,0.3215686274509804,0.2823529411764706,0.3477124183006536,0.3509803921568627,0.29477124183006537,0.3457516339869281,0.3235294117647059,0.3803921568627451,0.29869281045751633,0.2777777777777778,0.2980392156862745,0.3503267973856209,0.3437908496732026,0.3196078431372549,0.307843137254902,0.33464052287581697,0.296078431372549,0.3464052287581699,0.2901960784313726,0.3202614379084967,2,100
0.3026143790849673,0.3176470588235294,0.34967320261437906,0.2699346405228758,0.28431372549019607,0.34967320261437906,0.32483660130718955,0.29477124183006537,0.31895424836601305,0.3209150326797386,0.30196078431372547,0.3235294117647059,0.29869281045751633,0.3535947712418301,0.31633986928104574,0.3111111111111111,0.3392156862745098,0.3111111111111111,0.29869281045751633,0.3176470588235294,0.3196078431372549,3,100
0.3111111111111111,0.3104575163398693,0.3104575163398693,0.2954248366013072,0.35751633986928105,0.29411764705882354,0.3568627450980392,0.33137254901960783,0.33464052287581697,0.3130718954248366,0.3333333333333333,0.33725490196078434,0.2777777777777778,0.3405228758169935,0.32287581699346407,0.31699346405228757,0.3516339869281046,0.2875816993464052,0.2908496732026144,0.3261437908496732,0.33986928104575165,4,100
0.3137254901960784,0.338562091503268,0.2738562091503268,0.31633986928104574,0.32745098039215687,0.34183006535947713,0.3562091503267974,0.3431372549019608,0.3581699346405229,0.32483660130718955,0.3281045751633987,0.3065359477124183,0.33986928104575165,0.3359477124183007,0.3437908496732026,0.3130718954248366,0.3457516339869281,0.3261437908496732,0.32941176470588235,0.35294117647058826,0.33137254901960783,5,100
0.3137254901960784,0.33202614379084966,0.3183006535947712,0.32941176470588235,0.30980392156862746,0.3196078431372549,0.28954248366013075,0.3104575163398693,0.31895424836601305,0.3006535947712418,0.3411764705882353,0.3366013071895425,0.30915032679738563,0.3176470588235294,0.2830065359477124,0.3281045751633987,0.296078431372549,0.33137254901960783,0.32483660130718955,0.31895424836601305,0.3281045751633987,6,100
0.31895424836601305,0.3392156862745098,0.2647058823529412,0.31176470588235294,0.32287581699346407,0.30130718954248364,0.36797385620915035,0.32287581699346407,0.2869281045751634,0.3183006535947712,0.34901960784313724,0.32483660130718955,0.34509803921568627,0.338562091503268,0.3241830065359477,0.28431372549019607,0.3281045751633987,0.28823529411764703,0.3006535947712418,0.2928104575163399,0.33398692810457514,7,100
0.3065359477124183,0.3,0.3287581699346405,0.31176470588235294,0.3281045751633987,0.3359477124183007,0.25555555555555554,0.2928104575163399,0.3045751633986928,0.32941176470588235,0.3359477124183007,0.30196078431372547,0.3183006535947712,0.35228758169934643,0.2901960784313726,0.3581699346405229,0.3542483660130719,0.3058823529411765,0.3352941176470588,0.33137254901960783,0.3235294117647059,8,100
0.32287581699346407,0.34705882352941175,0.30980392156862746,0.3241830065359477,0.3437908496732026,0.3287581699346405,0.32222222222222224,0.2928104575163399,0.2980392156862745,0.2849673202614379,0.330718954248366,0.31895424836601305,0.31241830065359477,0.34509803921568627,0.33202614379084966,0.30980392156862746,0.3032679738562091,0.3065359477124183,0.34183006535947713,0.34705882352941175,0.3065359477124183,9,100
0.3261437908496732,0.3032679738562091,0.32941176470588235,0.28104575163398693,0.2980392156862745,0.3392156862745098,0.3176470588235294,0.3196078431372549,0.3,0.28431372549019607,0.3300653594771242,0.3464052287581699,0.3235294117647059,0.3300653594771242,0.2673202614379085,0.3209150326797386,0.30718954248366015,0.33398692810457514,0.32483660130718955,0.3352941176470588,0.33464052287581697,10,100
