Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Trial,Max Iter
0.5699346405228758,0.4803921568627451,0.46601307189542485,0.4777777777777778,0.47908496732026146,0.46078431372549017,0.48627450980392156,0.49607843137254903,0.4764705882352941,0.469281045751634,0.465359477124183,0.4745098039215686,0.4542483660130719,0.4738562091503268,0.4738562091503268,0.46862745098039216,0.47843137254901963,0.4738562091503268,0.4869281045751634,0.47320261437908495,0.4928104575163399,1,100
0.5686274509803921,0.44313725490196076,0.46601307189542485,0.4594771241830065,0.4666666666666667,0.4738562091503268,0.45751633986928103,0.4823529411764706,0.4666666666666667,0.49084967320261436,0.47843137254901963,0.4764705882352941,0.47908496732026146,0.4843137254901961,0.48823529411764705,0.46797385620915033,0.469281045751634,0.46143790849673205,0.477124183006536,0.48562091503267973,0.47058823529411764,2,100
0.5686274509803921,0.47516339869281043,0.4823529411764706,0.4594771241830065,0.49019607843137253,0.4777777777777778,0.45816993464052286,0.48169934640522877,0.4673202614379085,0.4915032679738562,0.5045751633986928,0.4830065359477124,0.46078431372549017,0.47516339869281043,0.4888888888888889,0.4869281045751634,0.47843137254901963,0.4673202614379085,0.45816993464052286,0.4725490196078431,0.49673202614379086,3,100
0.5627450980392157,0.4803921568627451,0.48104575163398694,0.46078431372549017,0.4764705882352941,0.492156862745098,0.4843137254901961,0.4849673202614379,0.4627450980392157,0.48366013071895425,0.44901960784313727,0.4718954248366013,0.4699346405228758,0.45816993464052286,0.48169934640522877,0.48104575163398694,0.4666666666666667,0.4496732026143791,0.477124183006536,0.47124183006535947,0.46143790849673205,4,100
0.5581699346405229,0.465359477124183,0.48627450980392156,0.46013071895424834,0.4718954248366013,0.4888888888888889,0.4562091503267974,0.47320261437908495,0.47320261437908495,0.47320261437908495,0.44575163398692813,0.48169934640522877,0.4588235294117647,0.46013071895424834,0.4777777777777778,0.4738562091503268,0.45555555555555555,0.4745098039215686,0.4718954248366013,0.44640522875816996,0.47124183006535947,5,100
0.5477124183006536,0.48169934640522877,0.4588235294117647,0.44901960784313727,0.4777777777777778,0.49673202614379086,0.4588235294117647,0.46339869281045754,0.4620915032679739,0.48562091503267973,0.44575163398692813,0.45816993464052286,0.47320261437908495,0.47843137254901963,0.44901960784313727,0.4738562091503268,0.47581699346405226,0.47843137254901963,0.46078431372549017,0.47843137254901963,0.4588235294117647,6,100
0.5660130718954248,0.46797385620915033,0.48823529411764705,0.4849673202614379,0.48562091503267973,0.5,0.46339869281045754,0.4647058823529412,0.4803921568627451,0.5052287581699346,0.49411764705882355,0.4620915032679739,0.4895424836601307,0.46143790849673205,0.47124183006535947,0.4777777777777778,0.45555555555555555,0.4647058823529412,0.4725490196078431,0.46078431372549017,0.46143790849673205,7,100
0.5437908496732026,0.4803921568627451,0.47124183006535947,0.45294117647058824,0.44575163398692813,0.46862745098039216,0.4568627450980392,0.46405228758169936,0.46797385620915033,0.4869281045751634,0.4516339869281046,0.4627450980392157,0.49084967320261436,0.44509803921568625,0.47320261437908495,0.4542483660130719,0.47908496732026146,0.47843137254901963,0.4496732026143791,0.46405228758169936,0.46143790849673205,8,100
0.5738562091503268,0.46862745098039216,0.4797385620915033,0.4973856209150327,0.47516339869281043,0.4673202614379085,0.477124183006536,0.48823529411764705,0.5032679738562091,0.48366013071895425,0.4830065359477124,0.48169934640522877,0.49411764705882355,0.4666666666666667,0.4888888888888889,0.48823529411764705,0.4777777777777778,0.4562091503267974,0.4522875816993464,0.48366013071895425,0.4725490196078431,9,100
0.5601307189542484,0.4895424836601307,0.46339869281045754,0.45359477124183006,0.4843137254901961,0.4542483660130719,0.47058823529411764,0.46797385620915033,0.47124183006535947,0.4549019607843137,0.49019607843137253,0.45816993464052286,0.4503267973856209,0.46405228758169936,0.49869281045751634,0.5,0.47516339869281043,0.4823529411764706,0.4947712418300654,0.4797385620915033,0.4915032679738562,10,100
