Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Trial,Max Iter
0.9216770625683236,0.9194907079930551,0.9207446466465179,0.9218699762073178,0.9242492444215806,0.9252459648897177,0.9195228602662209,0.9249565944312262,0.9202623625490323,0.9283647353867919,0.9230917625876149,1,100
0.9194907079930551,0.921066169378175,0.9220628898463121,0.9243778535142435,0.9223522603048036,0.9237026557777634,0.9194907079930551,0.9186869011639123,0.9201980580027008,0.9204874284611922,0.9237026557777634,2,100
0.9194907079930551,0.9231560671339464,0.925663944440872,0.9181724647932609,0.924538614880072,0.9218699762073178,0.9201337534563694,0.920390971641695,0.9188476625297408,0.9265963603626777,0.9223201080316379,3,100
0.921966433026815,0.9218056716609865,0.9218378239341521,0.9206803421001865,0.9218699762073178,0.9207446466465179,0.9228023921291235,0.9259533148993634,0.9214519966561636,0.9218378239341521,0.9250852035238891,4,100
0.9202945148221979,0.9202623625490323,0.9231239148607806,0.9213233875635007,0.9244100057874092,0.9198122307247122,0.924988746704392,0.9230274580412835,0.9237991125972607,0.9240241785094206,0.9228345444022893,5,100
0.9171757443251238,0.9209054080123464,0.9225130216706321,0.9244421580605748,0.9168863738666324,0.9180117034274323,0.9198765352710436,0.9162111761301523,0.9218378239341521,0.9188798148029066,0.9192656420808951,6,100
0.9177544852421066,0.9187512057102437,0.9163397852228152,0.9224487171243007,0.9205195807343579,0.9177544852421066,0.9177866375152723,0.9224487171243007,0.9205195807343579,0.923413285319272,0.9220307375731465,7,100
0.9212912352903351,0.9257604012603691,0.9198765352710436,0.9255996398945405,0.9224808693974664,0.9213876921098322,0.9270786444601633,0.9229953057681178,0.9289434763037747,0.9215484534756607,0.9201980580027008,8,100
0.9165005465886438,0.915021542023021,0.9141212783743811,0.9148607806571925,0.9190084238955695,0.9139283647353867,0.9150858465693524,0.9205195807343579,0.9130281010867468,0.9193620989003922,0.9200372966368723,9,100
0.9198122307247122,0.9229631534949521,0.9237348080509292,0.9176580284226095,0.9198765352710436,0.9201016011832036,0.9248279853385635,0.9248279853385635,0.9215806057488264,0.9205838852806894,0.9232203716802778,10,100
0.916822069320301,0.9217735193878207,0.918719053437078,0.9151501511156839,0.917593723876278,0.9225451739437979,0.9192013375345637,0.9201337534563694,0.9166613079544724,0.9194907079930551,0.9162111761301523,11,100
0.9224487171243007,0.9214841489293293,0.9237669603240949,0.922641630763295,0.925663944440872,0.9056652305317986,0.9183975307054209,0.9235418944119349,0.9241849398752492,0.9192977943540608,0.9249565944312262,12,100
0.919169185261398,0.9263712944505177,0.9240563307825863,0.9176580284226095,0.9190727284419008,0.9239598739630892,0.9218056716609865,0.9193620989003922,0.9191048807150666,0.9228023921291235,0.9249565944312262,13,100
0.920165905729535,0.9231560671339464,0.9192334898077295,0.9250852035238891,0.9204874284611922,0.9224808693974664,0.9233168284997749,0.9189119670760723,0.9232525239534435,0.9220307375731465,0.9265320558163462,14,100
0.9232846762266093,0.9227702398559579,0.9242813966947463,0.9246350716995692,0.9231239148607806,0.9252781171628834,0.9207767989196837,0.9216770625683236,0.9212590830171693,0.9269821876406662,0.9249244421580606,15,100
0.921741367114655,0.9224808693974664,0.9237669603240949,0.9251816603433862,0.9215484534756607,0.919619317085718,0.9238634171435921,0.9218699762073178,0.922866696675455,0.9265642080895119,0.9215163012024951,16,100
0.9176580284226095,0.9192013375345637,0.9225451739437979,0.9209375602855122,0.9225773262169635,0.9187512057102437,0.9218699762073178,0.9185261397980837,0.9214198443829978,0.9183332261590894,0.9219985852999807,17,100
0.9202302102758665,0.9148286283840268,0.9249244421580606,0.9238634171435921,0.9229953057681178,0.9252781171628834,0.918268921612758,0.919619317085718,0.9204874284611922,0.9266285126358433,0.9232525239534435,18,100
0.9201016011832036,0.9234454375924378,0.9237991125972607,0.9237348080509292,0.9247315285190663,0.9201016011832036,0.924988746704392,0.9201337534563694,0.923638351231432,0.9192977943540608,0.9203266670953636,19,100
0.9209697125586779,0.9225451739437979,0.9181724647932609,0.9254710308018776,0.923638351231432,0.925213812616552,0.9251173557970549,0.9195871648125522,0.922191498938975,0.9222236512121407,0.9271751012796605,20,100
0.9186869011639123,0.916146871583821,0.9235418944119349,0.9241849398752492,0.9207124943733522,0.9176258761494438,0.918043855700598,0.9216770625683236,0.9182367693395923,0.9248601376117291,0.9247958330653977,21,100
0.9183010738859237,0.9200051443637065,0.9237026557777634,0.9223844125779692,0.9253745739823805,0.9179795511542667,0.9240884830557521,0.9164362420423124,0.9240241785094206,0.918268921612758,0.9180760079737638,22,100
0.9198765352710436,0.9190727284419008,0.9232846762266093,0.9195550125393865,0.925213812616552,0.919619317085718,0.9228023921291235,0.9230596103144493,0.9206481898270208,0.925438878528712,0.9214519966561636,23,100
