Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Trial,Max Iter
0.828421052631579,0.6378947368421053,0.5831578947368421,0.31473684210526315,0.3568421052631579,0.6336842105263157,0.6347368421052632,0.6621052631578948,0.6442105263157895,0.6505263157894737,0.5463157894736842,0.5621052631578948,0.6094736842105263,0.3684210526315789,0.4336842105263158,0.5673684210526316,0.6010526315789474,0.7189473684210527,0.671578947368421,0.5515789473684211,0.4936842105263158,0.6663157894736842,0.6989473684210527,0.35578947368421054,0.48210526315789476,0.36526315789473685,0.5515789473684211,0.6168421052631579,0.36526315789473685,0.5589473684210526,0.3431578947368421,1,100
0.8357894736842105,0.6,0.5284210526315789,0.6736842105263158,0.4031578947368421,0.4052631578947368,0.7210526315789474,0.56,0.5936842105263158,0.6052631578947368,0.6336842105263157,0.43473684210526314,0.41368421052631577,0.6578947368421053,0.6463157894736842,0.6852631578947368,0.6357894736842106,0.4421052631578947,0.7021052631578948,0.5789473684210527,0.36526315789473685,0.7063157894736842,0.6789473684210526,0.4978947368421053,0.6031578947368421,0.6326315789473684,0.6505263157894737,0.32210526315789473,0.36,0.6526315789473685,0.6357894736842106,2,100
0.8568421052631578,0.3663157894736842,0.6494736842105263,0.6021052631578947,0.6694736842105263,0.4147368421052632,0.6578947368421053,0.4442105263157895,0.6947368421052632,0.38105263157894737,0.6136842105263158,0.68,0.37473684210526315,0.6252631578947369,0.6694736842105263,0.6978947368421052,0.5747368421052632,0.45789473684210524,0.5252631578947369,0.7326315789473684,0.6231578947368421,0.6147368421052631,0.31157894736842107,0.6957894736842105,0.5894736842105263,0.6589473684210526,0.611578947368421,0.6389473684210526,0.5557894736842105,0.6221052631578947,0.6947368421052632,3,100
0.8431578947368421,0.6136842105263158,0.49473684210526314,0.6547368421052632,0.6789473684210526,0.6726315789473685,0.3821052631578947,0.6810526315789474,0.7221052631578947,0.4442105263157895,0.5936842105263158,0.5715789473684211,0.41368421052631577,0.43473684210526314,0.5831578947368421,0.7073684210526315,0.5789473684210527,0.45789473684210524,0.42736842105263156,0.6578947368421053,0.6136842105263158,0.6831578947368421,0.4063157894736842,0.6221052631578947,0.6694736842105263,0.6,0.4789473684210526,0.6547368421052632,0.6968421052631579,0.6547368421052632,0.4442105263157895,4,100
0.8410526315789474,0.3894736842105263,0.7115789473684211,0.5294736842105263,0.38,0.6484210526315789,0.6442105263157895,0.6305263157894737,0.6652631578947369,0.44842105263157894,0.40421052631578946,0.6221052631578947,0.66,0.6389473684210526,0.6526315789473685,0.5747368421052632,0.3589473684210526,0.46210526315789474,0.6357894736842106,0.6410526315789473,0.6094736842105263,0.43894736842105264,0.6031578947368421,0.4631578947368421,0.6673684210526316,0.6852631578947368,0.6347368421052632,0.5842105263157895,0.5105263157894737,0.6221052631578947,0.42210526315789476,5,100
0.8357894736842105,0.68,0.6052631578947368,0.6410526315789473,0.33052631578947367,0.42947368421052634,0.6652631578947369,0.6842105263157895,0.3431578947368421,0.6578947368421053,0.6505263157894737,0.5789473684210527,0.6810526315789474,0.6221052631578947,0.37684210526315787,0.391578947368421,0.6463157894736842,0.4663157894736842,0.6842105263157895,0.6294736842105263,0.7063157894736842,0.7252631578947368,0.7263157894736842,0.7273684210526316,0.49157894736842106,0.43157894736842106,0.4010526315789474,0.6747368421052632,0.6547368421052632,0.6768421052631579,0.6031578947368421,6,100
0.86,0.5421052631578948,0.6473684210526316,0.6147368421052631,0.6968421052631579,0.4631578947368421,0.6463157894736842,0.5031578947368421,0.42210526315789476,0.6536842105263158,0.671578947368421,0.40421052631578946,0.7368421052631579,0.6684210526315789,0.3505263157894737,0.6978947368421052,0.4378947368421053,0.45473684210526316,0.38421052631578945,0.5557894736842105,0.6978947368421052,0.5694736842105264,0.7010526315789474,0.3473684210526316,0.6252631578947369,0.6547368421052632,0.5726315789473684,0.6789473684210526,0.6557894736842105,0.36210526315789476,0.6157894736842106,7,100
0.8610526315789474,0.6021052631578947,0.6947368421052632,0.6442105263157895,0.6905263157894737,0.608421052631579,0.6,0.4189473684210526,0.42736842105263156,0.6757894736842105,0.6957894736842105,0.6178947368421053,0.6463157894736842,0.42736842105263156,0.6357894736842106,0.6442105263157895,0.66,0.5915789473684211,0.5747368421052632,0.5631578947368421,0.6252631578947369,0.37473684210526315,0.611578947368421,0.6168421052631579,0.6926315789473684,0.4431578947368421,0.37684210526315787,0.6273684210526316,0.5926315789473684,0.47578947368421054,0.6105263157894737,8,100
0.8557894736842105,0.6989473684210527,0.6536842105263158,0.5915789473684211,0.6473684210526316,0.6536842105263158,0.4421052631578947,0.671578947368421,0.5094736842105263,0.5894736842105263,0.4052631578947368,0.48105263157894734,0.5210526315789473,0.5694736842105264,0.6,0.6842105263157895,0.5484210526315789,0.6105263157894737,0.6105263157894737,0.6621052631578948,0.6010526315789474,0.6421052631578947,0.6357894736842106,0.42526315789473684,0.64,0.4610526315789474,0.44526315789473686,0.671578947368421,0.6578947368421053,0.6578947368421053,0.6273684210526316,9,100
0.8431578947368421,0.5484210526315789,0.4147368421052632,0.4,0.6357894736842106,0.5526315789473685,0.4326315789473684,0.48,0.5705263157894737,0.5905263157894737,0.4473684210526316,0.6652631578947369,0.611578947368421,0.4747368421052632,0.3873684210526316,0.6821052631578948,0.5915789473684211,0.6378947368421053,0.39052631578947367,0.6894736842105263,0.6410526315789473,0.6021052631578947,0.6221052631578947,0.5873684210526315,0.36210526315789476,0.33263157894736844,0.6705263157894736,0.6526315789473685,0.6568421052631579,0.6010526315789474,0.6210526315789474,10,100
