Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Trial,Max Iter
0.2973856209150327,0.33464052287581697,0.31437908496732025,0.3202614379084967,0.30522875816993467,0.3542483660130719,0.3209150326797386,0.3202614379084967,0.3176470588235294,0.30522875816993467,0.31633986928104574,1,100
0.31699346405228757,0.3509803921568627,0.3156862745098039,0.29934640522875816,0.3287581699346405,0.3359477124183007,0.2954248366013072,0.2934640522875817,0.28431372549019607,0.3477124183006536,0.34183006535947713,2,100
0.30718954248366015,0.3235294117647059,0.2869281045751634,0.2869281045751634,0.31895424836601305,0.34183006535947713,0.33398692810457514,0.31176470588235294,0.3183006535947712,0.3150326797385621,0.3176470588235294,3,100
0.31176470588235294,0.32287581699346407,0.330718954248366,0.33137254901960783,0.28431372549019607,0.3045751633986928,0.29215686274509806,0.3150326797385621,0.32745098039215687,0.3183006535947712,0.3156862745098039,4,100
0.3196078431372549,0.3392156862745098,0.32745098039215687,0.33986928104575165,0.29150326797385623,0.32941176470588235,0.31176470588235294,0.28888888888888886,0.3150326797385621,0.3437908496732026,0.30130718954248364,5,100
0.31176470588235294,0.3405228758169935,0.34705882352941175,0.3058823529411765,0.29477124183006537,0.3503267973856209,0.3202614379084967,0.28888888888888886,0.32483660130718955,0.2875816993464052,0.3104575163398693,6,100
0.3137254901960784,0.29673202614379085,0.3352941176470588,0.3156862745098039,0.3183006535947712,0.3176470588235294,0.3058823529411765,0.3261437908496732,0.32679738562091504,0.33137254901960783,0.3137254901960784,7,100
0.3254901960784314,0.3718954248366013,0.2980392156862745,0.32287581699346407,0.2823529411764706,0.3333333333333333,0.31633986928104574,0.34444444444444444,0.3300653594771242,0.31895424836601305,0.33464052287581697,8,100
0.3196078431372549,0.3287581699346405,0.3156862745098039,0.3196078431372549,0.29215686274509806,0.3202614379084967,0.31633986928104574,0.33137254901960783,0.3483660130718954,0.32483660130718955,0.3176470588235294,9,100
0.31895424836601305,0.2954248366013072,0.35751633986928105,0.31699346405228757,0.31699346405228757,0.3437908496732026,0.2823529411764706,0.3137254901960784,0.33725490196078434,0.2980392156862745,0.3241830065359477,10,100
0.3150326797385621,0.3241830065359477,0.30915032679738563,0.28627450980392155,0.3058823529411765,0.32222222222222224,0.3084967320261438,0.31895424836601305,0.3209150326797386,0.32483660130718955,0.3287581699346405,11,100
0.31437908496732025,0.32483660130718955,0.3261437908496732,0.33464052287581697,0.3111111111111111,0.3032679738562091,0.30915032679738563,0.30522875816993467,0.3006535947712418,0.3130718954248366,0.3287581699346405,12,100
0.2928104575163399,0.2908496732026144,0.3006535947712418,0.2718954248366013,0.3261437908496732,0.3104575163398693,0.30522875816993467,0.3196078431372549,0.3045751633986928,0.31241830065359477,0.28366013071895424,13,100
0.32483660130718955,0.3156862745098039,0.26862745098039215,0.3437908496732026,0.31895424836601305,0.3333333333333333,0.3045751633986928,0.3326797385620915,0.31633986928104574,0.3261437908496732,0.3104575163398693,14,100
0.30915032679738563,0.3026143790849673,0.2901960784313726,0.30915032679738563,0.3,0.2954248366013072,0.34444444444444444,0.3431372549019608,0.3156862745098039,0.3137254901960784,0.3196078431372549,15,100
0.31176470588235294,0.2973856209150327,0.33202614379084966,0.35490196078431374,0.3215686274509804,0.296078431372549,0.32287581699346407,0.33137254901960783,0.3111111111111111,0.32679738562091504,0.28954248366013075,16,100
0.3333333333333333,0.31895424836601305,0.3176470588235294,0.30980392156862746,0.32679738562091504,0.3235294117647059,0.330718954248366,0.31241830065359477,0.33725490196078434,0.2980392156862745,0.3464052287581699,17,100
0.3150326797385621,0.3300653594771242,0.3359477124183007,0.31895424836601305,0.307843137254902,0.3261437908496732,0.33137254901960783,0.2928104575163399,0.33790849673202616,0.29215686274509806,0.3333333333333333,18,100
0.3209150326797386,0.3352941176470588,0.3058823529411765,0.33202614379084966,0.3176470588235294,0.3202614379084967,0.3464052287581699,0.3254901960784314,0.33790849673202616,0.29673202614379085,0.3300653594771242,19,100
0.30718954248366015,0.3333333333333333,0.34248366013071896,0.2901960784313726,0.3084967320261438,0.3137254901960784,0.3300653594771242,0.2934640522875817,0.3176470588235294,0.27712418300653596,0.3150326797385621,20,100
0.3202614379084967,0.3287581699346405,0.30392156862745096,0.3176470588235294,0.30718954248366015,0.3281045751633987,0.32222222222222224,0.30915032679738563,0.34183006535947713,0.3431372549019608,0.30915032679738563,21,100
0.29673202614379085,0.33464052287581697,0.31241830065359477,0.30915032679738563,0.28169934640522876,0.29150326797385623,0.28627450980392155,0.27908496732026145,0.307843137254902,0.32222222222222224,0.31176470588235294,22,100
0.3202614379084967,0.3411764705882353,0.32941176470588235,0.3156862745098039,0.34183006535947713,0.35294117647058826,0.3065359477124183,0.3359477124183007,0.3241830065359477,0.31895424836601305,0.31176470588235294,23,100
0.33137254901960783,0.30392156862745096,0.30915032679738563,0.3202614379084967,0.3568627450980392,0.30915032679738563,0.2980392156862745,0.3516339869281046,0.3281045751633987,0.31176470588235294,0.2830065359477124,24,100
0.3209150326797386,0.3411764705882353,0.3366013071895425,0.29934640522875816,0.3215686274509804,0.31176470588235294,0.33725490196078434,0.30196078431372547,0.3150326797385621,0.3261437908496732,0.31241830065359477,25,100
0.3235294117647059,0.33986928104575165,0.29673202614379085,0.3516339869281046,0.3261437908496732,0.3241830065359477,0.2980392156862745,0.3026143790849673,0.3359477124183007,0.35294117647058826,0.307843137254902,26,100
0.33137254901960783,0.2758169934640523,0.33986928104575165,0.2928104575163399,0.3326797385620915,0.29215686274509806,0.3712418300653595,0.32941176470588235,0.30915032679738563,0.31241830065359477,0.30980392156862746,27,100
0.30392156862745096,0.3065359477124183,0.307843137254902,0.3352941176470588,0.2830065359477124,0.33137254901960783,0.3183006535947712,0.3032679738562091,0.31241830065359477,0.2725490196078431,0.31176470588235294,28,100
0.30392156862745096,0.3359477124183007,0.3104575163398693,0.31895424836601305,0.3183006535947712,0.2901960784313726,0.32287581699346407,0.30915032679738563,0.33137254901960783,0.31699346405228757,0.32222222222222224,29,100
0.31699346405228757,0.3281045751633987,0.2830065359477124,0.34183006535947713,0.33725490196078434,0.32483660130718955,0.269281045751634,0.27908496732026145,0.3209150326797386,0.3111111111111111,0.3352941176470588,30,100
0.3032679738562091,0.31437908496732025,0.33202614379084966,0.3503267973856209,0.29869281045751633,0.2738562091503268,0.30392156862745096,0.3333333333333333,0.30915032679738563,0.3137254901960784,0.3281045751633987,31,100
0.3254901960784314,0.33986928104575165,0.33725490196078434,0.33725490196078434,0.3254901960784314,0.338562091503268,0.30196078431372547,0.2934640522875817,0.3261437908496732,0.33137254901960783,0.3215686274509804,32,100
0.32483660130718955,0.3437908496732026,0.2973856209150327,0.3405228758169935,0.3405228758169935,0.3235294117647059,0.30196078431372547,0.29215686274509806,0.32941176470588235,0.3261437908496732,0.28627450980392155,33,100
0.32287581699346407,0.3215686274509804,0.33137254901960783,0.29411764705882354,0.3300653594771242,0.3261437908496732,0.3196078431372549,0.3261437908496732,0.33986928104575165,0.3183006535947712,0.3209150326797386,34,100
0.3137254901960784,0.32287581699346407,0.33725490196078434,0.3137254901960784,0.31437908496732025,0.28169934640522876,0.33202614379084966,0.2797385620915033,0.29673202614379085,0.33202614379084966,0.32679738562091504,35,100
0.3084967320261438,0.3261437908496732,0.32679738562091504,0.30392156862745096,0.30392156862745096,0.3176470588235294,0.29477124183006537,0.3196078431372549,0.3150326797385621,0.2973856209150327,0.3156862745098039,36,100
0.32941176470588235,0.32941176470588235,0.330718954248366,0.33725490196078434,0.3281045751633987,0.3352941176470588,0.2849673202614379,0.330718954248366,0.3111111111111111,0.28431372549019607,0.3215686274509804,37,100
0.3235294117647059,0.3111111111111111,0.33137254901960783,0.3084967320261438,0.3084967320261438,0.3196078431372549,0.3261437908496732,0.32679738562091504,0.3542483660130719,0.2784313725490196,0.32483660130718955,38,100
0.3111111111111111,0.29150326797385623,0.3137254901960784,0.3150326797385621,0.3300653594771242,0.3209150326797386,0.3,0.29477124183006537,0.3150326797385621,0.3156862745098039,0.31437908496732025,39,100
0.3137254901960784,0.269281045751634,0.35490196078431374,0.3032679738562091,0.3352941176470588,0.3065359477124183,0.27647058823529413,0.30915032679738563,0.3183006535947712,0.3065359477124183,0.32483660130718955,40,100
0.30915032679738563,0.296078431372549,0.31241830065359477,0.2980392156862745,0.31895424836601305,0.3281045751633987,0.3254901960784314,0.3045751633986928,0.33137254901960783,0.33725490196078434,0.28169934640522876,41,100
0.30915032679738563,0.33790849673202616,0.28823529411764703,0.3150326797385621,0.31176470588235294,0.3065359477124183,0.3281045751633987,0.3156862745098039,0.2901960784313726,0.32679738562091504,0.3209150326797386,42,100
0.3111111111111111,0.3215686274509804,0.28627450980392155,0.330718954248366,0.33725490196078434,0.3032679738562091,0.32222222222222224,0.3026143790849673,0.33790849673202616,0.3026143790849673,0.3352941176470588,43,100
0.3006535947712418,0.3261437908496732,0.26405228758169935,0.30392156862745096,0.29477124183006537,0.27450980392156865,0.3326797385620915,0.33137254901960783,0.3261437908496732,0.296078431372549,0.3261437908496732,44,100
0.3137254901960784,0.33398692810457514,0.30130718954248364,0.33137254901960783,0.2980392156862745,0.30522875816993467,0.26666666666666666,0.3300653594771242,0.3156862745098039,0.3196078431372549,0.3333333333333333,45,100
