Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Trial,Max Iter
0.20014790045656228,0.20082309819304225,0.20159475274901936,0.16976400231496366,0.1999228345444023,0.19960131181274515,0.08822583756671597,0.20252716867082501,0.20130538229052794,0.8673718731914346,0.20400617323644782,0.20365249823162498,0.20265577776348787,0.19481062311105396,0.09137676033695583,0.16629155681306668,0.2011767731978651,0.908751848755707,0.13757957687608513,0.1703748955051122,0.17198250916339786,0.19609671403768247,0.20480998006559065,0.20239855957816216,0.09552440357533278,0.1949392322037168,0.19561442994019676,0.20085525046620797,0.19976207317857372,0.9171757443251238,0.19481062311105396,0.09115169442479583,0.19538936402803678,0.16648447045206097,0.14584271107967334,0.20516365507041348,0.09034788759565301,0.9174972670567809,0.16150086811137548,0.20059803228088227,0.917368657964118,1,100
0.20114462092469937,0.17931322744518038,0.20275223458298502,0.09918976271622404,0.19481062311105396,0.9122885988039354,0.20136968683685938,0.20435984824127065,0.8034531541379976,0.20046942318821942,0.10256575139862388,0.15166227252266734,0.9131888624525754,0.0935631149122243,0.20259147321715645,0.1947141662915568,0.16953893640280368,0.19481062311105396,0.20098385955887083,0.9154073693010096,0.20239855957816216,0.19535721175487106,0.0998328081795383,0.8647353867918461,0.1954858208475339,0.8472767024628641,0.0928236126294129,0.19712558677898528,0.09137676033695583,0.913349623818404,0.174876213748312,0.20239855957816216,0.20239855957816216,0.19931194135425376,0.9121278374381069,0.2022056459391679,0.2002443572760594,0.9080444987460613,0.20217349366600218,0.19538936402803678,0.1252009517072857,2,100
0.19889396180309948,0.20104816410520224,0.9071442350974214,0.11857758343514886,0.20136968683685938,0.19481062311105396,0.8818403961160054,0.1001221786380297,0.9269821876406662,0.20091955501253939,0.20056588000771655,0.8714873641566458,0.19911902771525947,0.9117420101601184,0.9067262555462671,0.20281653912931644,0.2012089254710308,0.17391164555334063,0.19773647996913382,0.9133817760915697,0.2005015754613851,0.19963346408591087,0.2017233618416822,0.20063018455404796,0.20108031637836796,0.20014790045656228,0.9093305896726899,0.19632177994984246,0.19477847083788824,0.20124107774419653,0.8916146871583821,0.09234132853192721,0.20114462092469937,0.20165905729535077,0.20053372773455083,0.20304160504147642,0.1457462542601762,0.20304160504147642,0.18297858658607163,0.8025850427625233,0.09385248537071571,3,100
0.20053372773455083,0.20056588000771655,0.20079094591987653,0.20011574818339656,0.14336698604591344,0.19477847083788824,0.20243071185132788,0.17178959552440357,0.20088740273937367,0.9017748054787473,0.8838659893254454,0.8642209504211947,0.17166098643174071,0.18555076843932866,0.20268793003665359,0.0978715195164298,0.10028294000385828,0.2014339913831908,0.19481062311105396,0.18953765031187705,0.9142498874670439,0.19976207317857372,0.9229310012217864,0.20037296636872226,0.20342743231946497,0.8051572246157803,0.8051893768889461,0.20313806186097358,0.09195550125393866,0.9074657578290786,0.19882965725676804,0.20082309819304225,0.09121599897112725,0.9122885988039354,0.17728763423574045,0.20085525046620797,0.196707607227831,0.20030866182239085,0.20808951192849334,0.19481062311105396,0.14696804064047328,4,100
0.20040511864188798,0.8138061860973571,0.20153044820268792,0.20381325959745353,0.19876535271043663,0.19902257089576234,0.1615651726577069,0.1021156195743039,0.14510320879686195,0.9073049964632499,0.1964503890425053,0.20413478232911067,0.09092662851263585,0.19648254131567103,0.20114462092469937,0.09375602855121858,0.20136968683685938,0.09246993762459006,0.9121599897112725,0.20255932094399073,0.8051893768889461,0.13134203588193685,0.09237348080509292,0.08690759436692175,0.0930486785415729,0.9084303260240499,0.2044884573339335,0.19825091633978523,0.8043212655134718,0.09147321715645296,0.20140183911002507,0.09192334898077294,0.2034595845926307,0.19481062311105396,0.9054401646196386,0.19989068227123657,0.09947913317471545,0.913349623818404,0.2100186483184361,0.2022056459391679,0.8913574689730563,5,100
0.199729920905408,0.0925663944440872,0.20133753456369366,0.38852806893447367,0.09324159218056717,0.19477847083788824,0.19474631856472252,0.22123979165326987,0.19924763680792232,0.9149572374766896,0.09922191498938975,0.19477847083788824,0.9127708829014212,0.19879750498360235,0.19982637772490516,0.2024628641244936,0.20075879364671081,0.20217349366600218,0.1176451675133432,0.8665359140891261,0.09073371487364157,0.17632306604076908,0.09513857629734422,0.0930808308147386,0.09160182624911581,0.9125779692624268,0.19609671403768247,0.19934409362741945,0.20133753456369366,0.8052215291621118,0.09375602855121858,0.1977043276959681,0.8075686451032088,0.19651469358883672,0.9084624782972156,0.09192334898077294,0.1756157160311234,0.19905472316892805,0.19651469358883672,0.2006944891003794,0.178123593338049,6,100
0.1996977686322423,0.17182174779756929,0.9074336055559128,0.09234132853192721,0.20210918911967077,0.20063018455404796,0.20789659828949908,0.9264355989968491,0.8051893768889461,0.16416950678412964,0.19989068227123657,0.19481062311105396,0.10417336505690952,0.9174008102372838,0.914571410198701,0.1347180245643367,0.8823548324866568,0.9119027715259469,0.19664330268149957,0.1946820140183911,0.19551797312069963,0.09269500353675005,0.20307375731464214,0.15288405890296444,0.1565815703170214,0.10021863545752685,0.19481062311105396,0.20001929136389943,0.14642145199665615,0.9151501511156839,0.20111246865153368,0.16841360684200374,0.1994405504469166,0.14963667931322744,0.917593723876278,0.09574946948749277,0.19934409362741945,0.20136968683685938,0.16799562729084946,0.20082309819304225,0.9131245579062439,7,100
0.20053372773455083,0.20079094591987653,0.09179473988811009,0.20207703684650505,0.20021220500289372,0.1683493022956723,0.20513150279724776,0.19985852999807086,0.20037296636872226,0.09195550125393866,0.1588322294386213,0.1512442929715131,0.18333226159089447,0.20088740273937367,0.9087196964825414,0.908526782843547,0.19432833901356825,0.19481062311105396,0.9179152466079352,0.19477847083788824,0.20056588000771655,0.09018712622982444,0.20223779821233362,0.8472445501896985,0.19628962767667674,0.9140569738280496,0.19985852999807086,0.33007523631920777,0.09742138769210983,0.2034917368657964,0.20284869140248216,0.09185904443444151,0.19982637772490516,0.19927978908108804,0.9080766510192271,0.1971898913253167,0.1994083981737509,0.914796476110861,0.9148286283840268,0.20259147321715645,0.20362034595845926,8,100
0.1996656163590766,0.14931515658157032,0.09388463764388143,0.2019484277538422,0.19474631856472252,0.20082309819304225,0.20063018455404796,0.20407047778277923,0.19481062311105396,0.19519645038904251,0.20085525046620797,0.10494501961288663,0.1974471095106424,0.872033952800463,0.3394315478104302,0.09012282168349302,0.20088740273937367,0.2006944891003794,0.8051893768889461,0.19612886631084817,0.9182367693395923,0.9062761237219471,0.19931194135425376,0.19982637772490516,0.8107195678734487,0.1996977686322423,0.9144428011060382,0.8051893768889461,0.11066812423638352,0.16146871583820976,0.20477782779242493,0.20082309819304225,0.09041219214198444,0.09947913317471545,0.19985852999807086,0.20133753456369366,0.2122050028937046,0.19731850041797955,0.20072664137354512,0.1642981158767925,0.20407047778277923,9,100
0.2002443572760594,0.18310719567873449,0.9134139283647353,0.19857243907144234,0.18252845476175167,0.1726255546267121,0.10870683557327503,0.9150536942961868,0.20127323001736222,0.293325188090798,0.9001028872741302,0.10449488778856665,0.19481062311105396,0.19622532313034532,0.20217349366600218,0.20210918911967077,0.19477847083788824,0.19805800270079094,0.2014661436563565,0.13214584271107968,0.2006944891003794,0.19908687544209375,0.09047649668831587,0.20108031637836796,0.1996977686322423,0.8040961996013118,0.19950485499324802,0.17809144106488328,0.2014661436563565,0.19911902771525947,0.09214841489293293,0.19976207317857372,0.10449488778856665,0.1733650569095235,0.15568130666838145,0.2022699504854993,0.10079737637450968,0.9166291556813067,0.19481062311105396,0.9065976464536043,0.16966754549546653,10,100
