Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Trial,Max Iter
0.8316953316953317,0.8101965601965602,0.8015970515970516,0.8015970515970516,0.8101965601965602,0.8151105651105651,0.797911547911548,0.816953316953317,0.8298525798525799,0.7825552825552825,0.8126535626535627,1,100
0.8347665847665847,0.8157248157248157,0.8065110565110565,0.8015970515970516,0.8114250614250614,0.8304668304668305,0.797911547911548,0.8126535626535627,0.8071253071253072,0.785012285012285,0.7985257985257985,2,100
0.8501228501228502,0.8187960687960688,0.8132678132678133,0.8194103194103194,0.8323095823095823,0.8304668304668305,0.808968058968059,0.8212530712530712,0.8316953316953317,0.8212530712530712,0.8101965601965602,3,100
0.8581081081081081,0.8052825552825553,0.8255528255528255,0.8126535626535627,0.8218673218673219,0.8101965601965602,0.8175675675675675,0.812039312039312,0.8237100737100738,0.8218673218673219,0.8114250614250614,4,100
0.8353808353808354,0.8230958230958231,0.8237100737100738,0.8132678132678133,0.7917690417690417,0.7923832923832924,0.8249385749385749,0.8243243243243243,0.8218673218673219,0.8003685503685504,0.8218673218673219,5,100
0.855036855036855,0.831081081081081,0.8267813267813268,0.8132678132678133,0.8384520884520884,0.8071253071253072,0.8267813267813268,0.8163390663390664,0.8206388206388207,0.8138820638820639,0.8065110565110565,6,100
0.8347665847665847,0.7997542997542998,0.8230958230958231,0.788083538083538,0.7954545454545454,0.8022113022113022,0.8243243243243243,0.8083538083538083,0.8095823095823096,0.8071253071253072,0.8126535626535627,7,100
0.8415233415233415,0.8046683046683046,0.8138820638820639,0.8126535626535627,0.8200245700245701,0.797911547911548,0.7991400491400491,0.8212530712530712,0.8015970515970516,0.792997542997543,0.8071253071253072,8,100
0.8372235872235873,0.8058968058968059,0.8144963144963145,0.808968058968059,0.8163390663390664,0.808968058968059,0.8157248157248157,0.812039312039312,0.800982800982801,0.7960687960687961,0.8003685503685504,9,100
0.8495085995085995,0.8163390663390664,0.8132678132678133,0.7997542997542998,0.8108108108108109,0.808968058968059,0.8138820638820639,0.8034398034398035,0.8243243243243243,0.8058968058968059,0.8200245700245701,10,100
0.8476658476658476,0.8206388206388207,0.8046683046683046,0.8249385749385749,0.808968058968059,0.8230958230958231,0.8065110565110565,0.8175675675675675,0.8022113022113022,0.8095823095823096,0.8138820638820639,11,100
0.8482800982800983,0.8347665847665847,0.808968058968059,0.8218673218673219,0.8083538083538083,0.8046683046683046,0.8138820638820639,0.7954545454545454,0.8108108108108109,0.816953316953317,0.8286240786240786,12,100
0.8427518427518428,0.797911547911548,0.7972972972972973,0.8065110565110565,0.8071253071253072,0.8040540540540541,0.8267813267813268,0.8194103194103194,0.7954545454545454,0.8058968058968059,0.8114250614250614,13,100
