Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Trial,Max Iter
0.628421052631579,0.5915789473684211,0.6063157894736843,0.6073684210526316,0.6,0.6210526315789474,0.6136842105263158,0.5926315789473684,0.6263157894736842,0.6231578947368421,0.6157894736842106,1,100
0.6242105263157894,0.5957894736842105,0.6,0.6052631578947368,0.6073684210526316,0.6168421052631579,0.608421052631579,0.5863157894736842,0.6073684210526316,0.6010526315789474,0.6263157894736842,2,100
0.66,0.6126315789473684,0.631578947368421,0.6105263157894737,0.6052631578947368,0.6231578947368421,0.6073684210526316,0.6336842105263157,0.6094736842105263,0.6484210526315789,0.62,3,100
0.66,0.6526315789473685,0.6252631578947369,0.62,0.6,0.6147368421052631,0.62,0.6336842105263157,0.6126315789473684,0.6442105263157895,0.631578947368421,4,100
0.6621052631578948,0.6368421052631579,0.6178947368421053,0.6221052631578947,0.62,0.6252631578947369,0.6263157894736842,0.5968421052631578,0.6494736842105263,0.6263157894736842,0.6031578947368421,5,100
0.6757894736842105,0.6431578947368422,0.6178947368421053,0.6431578947368422,0.6494736842105263,0.6357894736842106,0.66,0.651578947368421,0.6357894736842106,0.6357894736842106,0.6473684210526316,6,100
0.6505263157894737,0.5978947368421053,0.5989473684210527,0.5989473684210527,0.5936842105263158,0.5989473684210527,0.62,0.6147368421052631,0.6042105263157894,0.628421052631579,0.6189473684210526,7,100
0.6568421052631579,0.6147368421052631,0.6610526315789473,0.6189473684210526,0.6168421052631579,0.6336842105263157,0.628421052631579,0.6031578947368421,0.6431578947368422,0.6378947368421053,0.6210526315789474,8,100
0.651578947368421,0.6389473684210526,0.6273684210526316,0.6126315789473684,0.5852631578947368,0.6189473684210526,0.6157894736842106,0.6242105263157894,0.6242105263157894,0.6136842105263158,0.588421052631579,9,100
0.6642105263157895,0.6052631578947368,0.6157894736842106,0.5778947368421052,0.6305263157894737,0.6463157894736842,0.6,0.6168421052631579,0.6210526315789474,0.628421052631579,0.6168421052631579,10,100
0.651578947368421,0.631578947368421,0.6294736842105263,0.6231578947368421,0.6347368421052632,0.6431578947368422,0.6178947368421053,0.6336842105263157,0.62,0.611578947368421,0.6263157894736842,11,100
