Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Trial,Max Iter or Depth
0.9381107491856677,0.8621064060803475,0.8740499457111836,0.8707926167209555,0.8827361563517915,0.8436482084690554,0.8393051031487514,0.8903365906623235,0.8740499457111836,0.8773072747014115,0.8555917480998915,18,100
0.9077090119435396,0.8631921824104235,0.8610206297502715,0.8621064060803475,0.8425624321389794,0.8566775244299675,0.8577633007600435,0.8414766558089034,0.8479913137893594,0.8208469055374593,0.8751357220412594,19,100
0.9348534201954397,0.8816503800217155,0.8805646036916395,0.8697068403908795,0.8642779587404995,0.8458197611292074,0.8653637350705755,0.8501628664495114,0.8697068403908795,0.8621064060803475,0.8621064060803475,20,100
0.9250814332247557,0.8849077090119435,0.8642779587404995,0.8707926167209555,0.8545059717698155,0.8675352877307275,0.8729641693811075,0.8794788273615635,0.8751357220412594,0.8577633007600435,0.8794788273615635,21,100
0.9250814332247557,0.8610206297502715,0.8599348534201955,0.8121606948968513,0.8436482084690554,0.8338762214983714,0.8555917480998915,0.8425624321389794,0.8762214983713354,0.8631921824104235,0.8577633007600435,22,100
0.9174809989142236,0.8642779587404995,0.8729641693811075,0.8664495114006515,0.8751357220412594,0.8403908794788274,0.8338762214983714,0.8566775244299675,0.8447339847991314,0.8588490770901195,0.8588490770901195,23,100
0.9239956568946797,0.8436482084690554,0.8903365906623235,0.8393051031487514,0.8555917480998915,0.8306188925081434,0.8371335504885994,0.8621064060803475,0.8675352877307275,0.8697068403908795,0.8588490770901195,24,100
0.9131378935939196,0.8534201954397395,0.8783930510314875,0.8642779587404995,0.8621064060803475,0.8675352877307275,0.8534201954397395,0.8773072747014115,0.8610206297502715,0.8577633007600435,0.8555917480998915,25,100
0.9218241042345277,0.8599348534201955,0.8588490770901195,0.8621064060803475,0.8599348534201955,0.8610206297502715,0.8545059717698155,0.8675352877307275,0.8697068403908795,0.8132464712269273,0.8555917480998915,26,100
0.9153094462540716,0.8284473398479913,0.8490770901194354,0.8403908794788274,0.8317046688382194,0.8827361563517915,0.8295331161780674,0.8675352877307275,0.8534201954397395,0.8773072747014115,0.8610206297502715,27,100
0.9055374592833876,0.8371335504885994,0.8349619978284474,0.8621064060803475,0.8610206297502715,0.8099891422366993,0.8490770901194354,0.8512486427795874,0.8566775244299675,0.8382193268186754,0.8642779587404995,28,100
0.9294245385450597,0.8534201954397395,0.8599348534201955,0.8729641693811075,0.8251900108577633,0.8762214983713354,0.8631921824104235,0.8816503800217155,0.9055374592833876,0.8686210640608035,0.8686210640608035,29,100
0.9196525515743756,0.8436482084690554,0.8935939196525515,0.8469055374592834,0.8545059717698155,0.8718783930510315,0.8132464712269273,0.8610206297502715,0.8610206297502715,0.8740499457111836,0.8794788273615635,30,100
0.9207383279044516,0.8935939196525515,0.8262757871878393,0.8403908794788274,0.8642779587404995,0.8393051031487514,0.8414766558089034,0.8881650380021715,0.8512486427795874,0.8805646036916395,0.8675352877307275,31,100
0.9185667752442996,0.8762214983713354,0.8664495114006515,0.8697068403908795,0.8740499457111836,0.8631921824104235,0.8718783930510315,0.8566775244299675,0.8403908794788274,0.8642779587404995,0.8686210640608035,32,100
0.9250814332247557,0.8490770901194354,0.8577633007600435,0.8718783930510315,0.8512486427795874,0.8545059717698155,0.8588490770901195,0.8773072747014115,0.8284473398479913,0.8599348534201955,0.8729641693811075,33,100
0.9218241042345277,0.8523344191096635,0.8621064060803475,0.8458197611292074,0.8154180238870793,0.8664495114006515,0.8490770901194354,0.8403908794788274,0.8729641693811075,0.8599348534201955,0.8577633007600435,34,100
0.9229098805646037,0.8284473398479913,0.8621064060803475,0.8479913137893594,0.8382193268186754,0.8686210640608035,0.8523344191096635,0.8783930510314875,0.8718783930510315,0.8697068403908795,0.8284473398479913,35,100
0.9196525515743756,0.8403908794788274,0.8317046688382194,0.8653637350705755,0.8718783930510315,0.8675352877307275,0.8762214983713354,0.8458197611292074,0.8523344191096635,0.8338762214983714,0.8577633007600435,36,100
0.9196525515743756,0.8566775244299675,0.8827361563517915,0.8946796959826275,0.8371335504885994,0.8295331161780674,0.8447339847991314,0.8621064060803475,0.8621064060803475,0.8479913137893594,0.8599348534201955,37,100
0.9207383279044516,0.8566775244299675,0.8653637350705755,0.8751357220412594,0.8610206297502715,0.8577633007600435,0.8610206297502715,0.8610206297502715,0.8892508143322475,0.8208469055374593,0.8469055374592834,38,100
0.9142236699239956,0.8664495114006515,0.8414766558089034,0.8458197611292074,0.8425624321389794,0.8599348534201955,0.8458197611292074,0.8729641693811075,0.8121606948968513,0.8686210640608035,0.8208469055374593,39,100
0.9098805646036916,0.8686210640608035,0.8512486427795874,0.8262757871878393,0.8349619978284474,0.8447339847991314,0.8284473398479913,0.8512486427795874,0.8436482084690554,0.8317046688382194,0.8664495114006515,40,100
0.9218241042345277,0.8566775244299675,0.8621064060803475,0.8512486427795874,0.8534201954397395,0.8718783930510315,0.8501628664495114,0.8718783930510315,0.8545059717698155,0.8501628664495114,0.8577633007600435,41,100
0.9294245385450597,0.8588490770901195,0.8870792616720955,0.8762214983713354,0.8697068403908795,0.8523344191096635,0.8914223669923995,0.8957654723127035,0.8469055374592834,0.8393051031487514,0.8566775244299675,42,100
0.9218241042345277,0.8251900108577633,0.8447339847991314,0.8273615635179153,0.8653637350705755,0.8653637350705755,0.8859934853420195,0.8881650380021715,0.8664495114006515,0.8718783930510315,0.8306188925081434,43,100
0.9229098805646037,0.8566775244299675,0.8490770901194354,0.8859934853420195,0.8892508143322475,0.8805646036916395,0.8664495114006515,0.8555917480998915,0.8230184581976113,0.8545059717698155,0.8718783930510315,44,100
0.9066232356134636,0.8469055374592834,0.8317046688382194,0.8479913137893594,0.8631921824104235,0.8414766558089034,0.8773072747014115,0.8501628664495114,0.8545059717698155,0.8555917480998915,0.8697068403908795,45,100
0.9326818675352877,0.8284473398479913,0.8555917480998915,0.8697068403908795,0.8686210640608035,0.8718783930510315,0.8469055374592834,0.8631921824104235,0.8697068403908795,0.8642779587404995,0.8523344191096635,46,100
0.9185667752442996,0.8631921824104235,0.8773072747014115,0.8327904451682954,0.8740499457111836,0.8338762214983714,0.8545059717698155,0.8523344191096635,0.8610206297502715,0.8631921824104235,0.8816503800217155,47,100
0.8990228013029316,0.8295331161780674,0.8631921824104235,0.8707926167209555,0.8425624321389794,0.8208469055374593,0.8317046688382194,0.8512486427795874,0.8338762214983714,0.8610206297502715,0.8588490770901195,48,100
0.9109663409337676,0.8425624321389794,0.8794788273615635,0.8707926167209555,0.8631921824104235,0.8697068403908795,0.8393051031487514,0.8697068403908795,0.8262757871878393,0.8805646036916395,0.8707926167209555,49,100
0.9305103148751357,0.8664495114006515,0.8805646036916395,0.8599348534201955,0.8805646036916395,0.8501628664495114,0.8783930510314875,0.8621064060803475,0.8403908794788274,0.8403908794788274,0.8610206297502715,50,100
0.9391965255157437,0.8577633007600435,0.8892508143322475,0.8794788273615635,0.8414766558089034,0.8555917480998915,0.8501628664495114,0.8816503800217155,0.8903365906623235,0.8729641693811075,0.8631921824104235,51,100
0.9055374592833876,0.8262757871878393,0.8718783930510315,0.8534201954397395,0.8794788273615635,0.8610206297502715,0.8512486427795874,0.8501628664495114,0.8664495114006515,0.8360477741585234,0.8371335504885994,52,100
0.9326818675352877,0.8664495114006515,0.8794788273615635,0.8751357220412594,0.8479913137893594,0.8642779587404995,0.8816503800217155,0.8827361563517915,0.8588490770901195,0.8838219326818675,0.8523344191096635,53,100
0.9294245385450597,0.8816503800217155,0.8458197611292074,0.8555917480998915,0.8740499457111836,0.8577633007600435,0.8957654723127035,0.8523344191096635,0.8859934853420195,0.8849077090119435,0.8631921824104235,54,100
0.9142236699239956,0.8566775244299675,0.8284473398479913,0.8859934853420195,0.8610206297502715,0.8566775244299675,0.8403908794788274,0.8675352877307275,0.8762214983713354,0.8382193268186754,0.8621064060803475,55,100
0.9196525515743756,0.8599348534201955,0.8577633007600435,0.8935939196525515,0.8469055374592834,0.8577633007600435,0.8371335504885994,0.8534201954397395,0.8512486427795874,0.8523344191096635,0.8642779587404995,56,100
0.9185667752442996,0.8588490770901195,0.8371335504885994,0.8935939196525515,0.8469055374592834,0.8718783930510315,0.8675352877307275,0.8566775244299675,0.8501628664495114,0.8751357220412594,0.8436482084690554,57,100
0.9142236699239956,0.8512486427795874,0.8360477741585234,0.8458197611292074,0.8566775244299675,0.8697068403908795,0.8621064060803475,0.8360477741585234,0.8490770901194354,0.8610206297502715,0.8675352877307275,58,100
0.9391965255157437,0.8881650380021715,0.8545059717698155,0.8512486427795874,0.8490770901194354,0.8957654723127035,0.8903365906623235,0.8751357220412594,0.8729641693811075,0.8707926167209555,0.8621064060803475,59,100
0.9174809989142236,0.8327904451682954,0.9044516829533116,0.8479913137893594,0.8794788273615635,0.8816503800217155,0.8523344191096635,0.8599348534201955,0.8566775244299675,0.8545059717698155,0.8664495114006515,60,100
0.9229098805646037,0.8697068403908795,0.8490770901194354,0.8599348534201955,0.8469055374592834,0.8555917480998915,0.8686210640608035,0.8773072747014115,0.8653637350705755,0.8490770901194354,0.8523344191096635,61,100
0.9294245385450597,0.8707926167209555,0.8458197611292074,0.8566775244299675,0.8783930510314875,0.8523344191096635,0.8653637350705755,0.8805646036916395,0.8773072747014115,0.8718783930510315,0.8762214983713354,62,100
0.9283387622149837,0.8751357220412594,0.8490770901194354,0.8718783930510315,0.8718783930510315,0.8773072747014115,0.8121606948968513,0.8740499457111836,0.8588490770901195,0.8631921824104235,0.8631921824104235,63,100
0.9305103148751357,0.8067318132464713,0.8664495114006515,0.8523344191096635,0.8631921824104235,0.8751357220412594,0.8338762214983714,0.8599348534201955,0.8599348534201955,0.8512486427795874,0.8914223669923995,64,100
0.9348534201954397,0.8653637350705755,0.8751357220412594,0.8642779587404995,0.8393051031487514,0.8762214983713354,0.8805646036916395,0.8881650380021715,0.8566775244299675,0.8707926167209555,0.8697068403908795,65,100
0.9196525515743756,0.8686210640608035,0.8382193268186754,0.8458197611292074,0.8610206297502715,0.8642779587404995,0.8458197611292074,0.8610206297502715,0.8545059717698155,0.8805646036916395,0.8740499457111836,66,100
0.9196525515743756,0.8675352877307275,0.8707926167209555,0.8881650380021715,0.8382193268186754,0.8838219326818675,0.8360477741585234,0.8382193268186754,0.8393051031487514,0.8371335504885994,0.8588490770901195,67,100
0.9196525515743756,0.8686210640608035,0.8729641693811075,0.8718783930510315,0.8284473398479913,0.8534201954397395,0.8479913137893594,0.8121606948968513,0.8317046688382194,0.8859934853420195,0.8577633007600435,68,100
0.9348534201954397,0.8577633007600435,0.8827361563517915,0.9066232356134636,0.8870792616720955,0.8707926167209555,0.8805646036916395,0.8621064060803475,0.8555917480998915,0.8859934853420195,0.8621064060803475,69,100
0.9153094462540716,0.8729641693811075,0.8414766558089034,0.8599348534201955,0.8664495114006515,0.8653637350705755,0.8490770901194354,0.8740499457111836,0.8512486427795874,0.8458197611292074,0.8990228013029316,70,100
0.9077090119435396,0.8588490770901195,0.8393051031487514,0.8469055374592834,0.8599348534201955,0.8686210640608035,0.8327904451682954,0.8577633007600435,0.8534201954397395,0.8273615635179153,0.8501628664495114,71,100
0.9218241042345277,0.8577633007600435,0.8512486427795874,0.8805646036916395,0.8664495114006515,0.8751357220412594,0.8393051031487514,0.8447339847991314,0.8838219326818675,0.8675352877307275,0.8284473398479913,72,100
0.9305103148751357,0.8805646036916395,0.8881650380021715,0.8501628664495114,0.8566775244299675,0.8773072747014115,0.8577633007600435,0.8859934853420195,0.8631921824104235,0.8523344191096635,0.8588490770901195,73,100
0.9305103148751357,0.8588490770901195,0.8523344191096635,0.8783930510314875,0.8588490770901195,0.8555917480998915,0.8555917480998915,0.8794788273615635,0.8566775244299675,0.8751357220412594,0.8935939196525515,74,100
0.9196525515743756,0.8295331161780674,0.8425624321389794,0.8414766558089034,0.8577633007600435,0.8599348534201955,0.8566775244299675,0.8490770901194354,0.8338762214983714,0.8664495114006515,0.8197611292073833,75,100
0.9326818675352877,0.8284473398479913,0.8555917480998915,0.8697068403908795,0.8686210640608035,0.8718783930510315,0.8469055374592834,0.8631921824104235,0.8697068403908795,0.8642779587404995,0.8523344191096635,76,100
0.9370249728555917,0.8686210640608035,0.8881650380021715,0.8621064060803475,0.8783930510314875,0.8740499457111836,0.8621064060803475,0.8621064060803475,0.8903365906623235,0.8664495114006515,0.8805646036916395,77,100
0.9229098805646037,0.8349619978284474,0.8664495114006515,0.8555917480998915,0.8393051031487514,0.8870792616720955,0.8631921824104235,0.8599348534201955,0.8512486427795874,0.8523344191096635,0.8816503800217155,78,100
0.9055374592833876,0.8458197611292074,0.8762214983713354,0.8523344191096635,0.8805646036916395,0.8490770901194354,0.8501628664495114,0.8360477741585234,0.8588490770901195,0.8349619978284474,0.8512486427795874,79,100
0.9218241042345277,0.8295331161780674,0.8588490770901195,0.8349619978284474,0.8436482084690554,0.8360477741585234,0.8621064060803475,0.8642779587404995,0.8436482084690554,0.8534201954397395,0.8751357220412594,80,100
0.9087947882736156,0.8588490770901195,0.8306188925081434,0.8327904451682954,0.8284473398479913,0.8501628664495114,0.8523344191096635,0.8675352877307275,0.8653637350705755,0.8805646036916395,0.8338762214983714,81,100
0.9305103148751357,0.8479913137893594,0.8892508143322475,0.8566775244299675,0.8534201954397395,0.8751357220412594,0.8946796959826275,0.8979370249728555,0.8555917480998915,0.8859934853420195,0.8707926167209555,82,100
0.9087947882736156,0.8642779587404995,0.8512486427795874,0.8349619978284474,0.8566775244299675,0.8718783930510315,0.8642779587404995,0.8664495114006515,0.8577633007600435,0.8545059717698155,0.8653637350705755,83,100
0.9239956568946797,0.8371335504885994,0.8859934853420195,0.8360477741585234,0.8675352877307275,0.8610206297502715,0.8707926167209555,0.8447339847991314,0.8599348534201955,0.8295331161780674,0.8762214983713354,84,100
0.9359391965255157,0.8566775244299675,0.8892508143322475,0.8729641693811075,0.8707926167209555,0.8870792616720955,0.8957654723127035,0.8425624321389794,0.8794788273615635,0.9077090119435396,0.8360477741585234,85,100
0.9142236699239956,0.8382193268186754,0.8599348534201955,0.8599348534201955,0.8729641693811075,0.8762214983713354,0.8360477741585234,0.8762214983713354,0.8631921824104235,0.8512486427795874,0.8436482084690554,86,100
0.9305103148751357,0.8425624321389794,0.8729641693811075,0.8425624321389794,0.8523344191096635,0.8621064060803475,0.8849077090119435,0.8697068403908795,0.8588490770901195,0.8501628664495114,0.8881650380021715,87,100
0.9272529858849077,0.8740499457111836,0.8566775244299675,0.8751357220412594,0.8501628664495114,0.8914223669923995,0.8566775244299675,0.8469055374592834,0.8599348534201955,0.8740499457111836,0.8621064060803475,88,100
0.9066232356134636,0.8675352877307275,0.8718783930510315,0.8555917480998915,0.8566775244299675,0.8718783930510315,0.8414766558089034,0.8469055374592834,0.8078175895765473,0.8577633007600435,0.8436482084690554,89,100
0.9239956568946797,0.8816503800217155,0.8523344191096635,0.8773072747014115,0.8914223669923995,0.8740499457111836,0.8512486427795874,0.8566775244299675,0.8566775244299675,0.8631921824104235,0.8990228013029316,90,100
0.9174809989142236,0.8577633007600435,0.8490770901194354,0.8469055374592834,0.8479913137893594,0.8740499457111836,0.8914223669923995,0.8664495114006515,0.8382193268186754,0.8317046688382194,0.8707926167209555,91,100
0.9305103148751357,0.8534201954397395,0.8436482084690554,0.8403908794788274,0.8631921824104235,0.8729641693811075,0.8349619978284474,0.8479913137893594,0.8610206297502715,0.8870792616720955,0.8729641693811075,92,100
0.9239956568946797,0.8664495114006515,0.8338762214983714,0.8762214983713354,0.8447339847991314,0.8479913137893594,0.8273615635179153,0.8523344191096635,0.8783930510314875,0.8892508143322475,0.8773072747014115,93,100
0.9196525515743756,0.8490770901194354,0.8783930510314875,0.8773072747014115,0.8838219326818675,0.8783930510314875,0.8382193268186754,0.8132464712269273,0.8773072747014115,0.8794788273615635,0.8349619978284474,94,100
0.9283387622149837,0.8577633007600435,0.8729641693811075,0.8599348534201955,0.8512486427795874,0.8697068403908795,0.8599348534201955,0.8827361563517915,0.8393051031487514,0.8523344191096635,0.8686210640608035,95,100
0.9196525515743756,0.8512486427795874,0.8479913137893594,0.8631921824104235,0.8870792616720955,0.8121606948968513,0.8697068403908795,0.8577633007600435,0.8447339847991314,0.8490770901194354,0.8501628664495114,96,100
0.9370249728555917,0.8621064060803475,0.8664495114006515,0.8686210640608035,0.8534201954397395,0.8707926167209555,0.8382193268186754,0.8729641693811075,0.8729641693811075,0.8512486427795874,0.8436482084690554,97,100
0.9142236699239956,0.8512486427795874,0.8360477741585234,0.8458197611292074,0.8566775244299675,0.8697068403908795,0.8621064060803475,0.8360477741585234,0.8490770901194354,0.8610206297502715,0.8675352877307275,98,100
0.9337676438653637,0.8588490770901195,0.8805646036916395,0.8827361563517915,0.8718783930510315,0.8621064060803475,0.8403908794788274,0.8512486427795874,0.8707926167209555,0.8555917480998915,0.8740499457111836,99,100
0.9315960912052117,0.8849077090119435,0.8718783930510315,0.8903365906623235,0.8881650380021715,0.8686210640608035,0.8512486427795874,0.8545059717698155,0.8403908794788274,0.8566775244299675,0.8577633007600435,100,100
0.9153094462540716,0.8599348534201955,0.8534201954397395,0.8599348534201955,0.8045602605863192,0.8382193268186754,0.8143322475570033,0.8577633007600435,0.8349619978284474,0.8642779587404995,0.8545059717698155,101,100
0.9120521172638436,0.8577633007600435,0.8697068403908795,0.8436482084690554,0.8621064060803475,0.8393051031487514,0.8262757871878393,0.8610206297502715,0.8588490770901195,0.8523344191096635,0.8686210640608035,102,100
0.9207383279044516,0.8599348534201955,0.8566775244299675,0.8512486427795874,0.8664495114006515,0.8512486427795874,0.8349619978284474,0.8403908794788274,0.8469055374592834,0.8675352877307275,0.8957654723127035,103,100
0.9196525515743756,0.8686210640608035,0.8382193268186754,0.8458197611292074,0.8610206297502715,0.8642779587404995,0.8458197611292074,0.8610206297502715,0.8545059717698155,0.8805646036916395,0.8740499457111836,104,100
0.9153094462540716,0.8783930510314875,0.8827361563517915,0.8664495114006515,0.8371335504885994,0.8642779587404995,0.8751357220412594,0.8827361563517915,0.8718783930510315,0.8621064060803475,0.8697068403908795,105,100
0.9142236699239956,0.8555917480998915,0.8414766558089034,0.8751357220412594,0.8545059717698155,0.8555917480998915,0.8979370249728555,0.8577633007600435,0.8447339847991314,0.8718783930510315,0.8284473398479913,106,100
0.9055374592833876,0.8458197611292074,0.8762214983713354,0.8523344191096635,0.8805646036916395,0.8490770901194354,0.8501628664495114,0.8360477741585234,0.8588490770901195,0.8349619978284474,0.8512486427795874,107,100
0.9120521172638436,0.8458197611292074,0.8794788273615635,0.8729641693811075,0.8707926167209555,0.8631921824104235,0.8534201954397395,0.8534201954397395,0.8653637350705755,0.8349619978284474,0.8545059717698155,108,100
0.9196525515743756,0.8501628664495114,0.8490770901194354,0.8859934853420195,0.8653637350705755,0.8469055374592834,0.8870792616720955,0.8371335504885994,0.8588490770901195,0.8479913137893594,0.8827361563517915,109,100
0.9250814332247557,0.8610206297502715,0.8599348534201955,0.8121606948968513,0.8436482084690554,0.8338762214983714,0.8555917480998915,0.8425624321389794,0.8762214983713354,0.8631921824104235,0.8577633007600435,110,100
0.9109663409337676,0.8805646036916395,0.8501628664495114,0.8729641693811075,0.8621064060803475,0.8469055374592834,0.8143322475570033,0.8588490770901195,0.8414766558089034,0.8545059717698155,0.8284473398479913,111,100
0.9326818675352877,0.8664495114006515,0.8555917480998915,0.8588490770901195,0.8653637350705755,0.8762214983713354,0.8610206297502715,0.8653637350705755,0.8534201954397395,0.8306188925081434,0.8697068403908795,112,100
0.9261672095548317,0.8621064060803475,0.8859934853420195,0.8523344191096635,0.8479913137893594,0.8642779587404995,0.8545059717698155,0.8458197611292074,0.8512486427795874,0.8773072747014115,0.8610206297502715,113,100
0.9196525515743756,0.8545059717698155,0.8360477741585234,0.8479913137893594,0.8577633007600435,0.8545059717698155,0.8762214983713354,0.8588490770901195,0.8273615635179153,0.8631921824104235,0.8577633007600435,114,100
0.9185667752442996,0.8327904451682954,0.8230184581976113,0.8479913137893594,0.8751357220412594,0.8566775244299675,0.8599348534201955,0.8436482084690554,0.8903365906623235,0.8773072747014115,0.8371335504885994,115,100
0.9294245385450597,0.8903365906623235,0.9055374592833876,0.8534201954397395,0.8642779587404995,0.8805646036916395,0.8827361563517915,0.8469055374592834,0.8371335504885994,0.8414766558089034,0.8555917480998915,116,100
0.9250814332247557,0.8371335504885994,0.8740499457111836,0.8295331161780674,0.8588490770901195,0.8447339847991314,0.8588490770901195,0.8393051031487514,0.8631921824104235,0.8686210640608035,0.8740499457111836,117,100
0.9305103148751357,0.8653637350705755,0.8675352877307275,0.8501628664495114,0.8588490770901195,0.8436482084690554,0.8816503800217155,0.8751357220412594,0.8740499457111836,0.8664495114006515,0.8284473398479913,118,100
0.9326818675352877,0.8751357220412594,0.8534201954397395,0.8707926167209555,0.8393051031487514,0.8230184581976113,0.8566775244299675,0.8479913137893594,0.8469055374592834,0.8642779587404995,0.8414766558089034,119,100
0.9120521172638436,0.8686210640608035,0.8577633007600435,0.8773072747014115,0.8599348534201955,0.8664495114006515,0.8360477741585234,0.8317046688382194,0.8436482084690554,0.8610206297502715,0.8230184581976113,120,100
0.9218241042345277,0.8566775244299675,0.8621064060803475,0.8512486427795874,0.8534201954397395,0.8718783930510315,0.8501628664495114,0.8718783930510315,0.8545059717698155,0.8501628664495114,0.8577633007600435,121,100
0.9185667752442996,0.8642779587404995,0.8631921824104235,0.8751357220412594,0.8664495114006515,0.8577633007600435,0.8447339847991314,0.8403908794788274,0.8523344191096635,0.8707926167209555,0.8610206297502715,122,100
0.9348534201954397,0.8414766558089034,0.8686210640608035,0.8729641693811075,0.8631921824104235,0.8599348534201955,0.8718783930510315,0.8979370249728555,0.8783930510314875,0.8686210640608035,0.8588490770901195,123,100
0.9142236699239956,0.8382193268186754,0.8599348534201955,0.8599348534201955,0.8729641693811075,0.8762214983713354,0.8360477741585234,0.8762214983713354,0.8631921824104235,0.8512486427795874,0.8436482084690554,124,100
0.9348534201954397,0.8317046688382194,0.8621064060803475,0.8621064060803475,0.8783930510314875,0.8631921824104235,0.8675352877307275,0.8425624321389794,0.8664495114006515,0.8838219326818675,0.8935939196525515,125,100
0.9305103148751357,0.8610206297502715,0.8490770901194354,0.8501628664495114,0.8653637350705755,0.8555917480998915,0.8393051031487514,0.8295331161780674,0.8512486427795874,0.8382193268186754,0.8751357220412594,126,100
0.9250814332247557,0.8490770901194354,0.8577633007600435,0.8718783930510315,0.8512486427795874,0.8545059717698155,0.8588490770901195,0.8773072747014115,0.8284473398479913,0.8599348534201955,0.8729641693811075,127,100
0.9163952225841476,0.8501628664495114,0.8805646036916395,0.8566775244299675,0.8577633007600435,0.8588490770901195,0.8490770901194354,0.8545059717698155,0.8675352877307275,0.8512486427795874,0.8631921824104235,128,100
0.9239956568946797,0.8740499457111836,0.8295331161780674,0.8675352877307275,0.8881650380021715,0.9055374592833876,0.8588490770901195,0.8697068403908795,0.8555917480998915,0.8621064060803475,0.8523344191096635,129,100
0.9315960912052117,0.8631921824104235,0.8273615635179153,0.8501628664495114,0.8794788273615635,0.8382193268186754,0.8762214983713354,0.8469055374592834,0.8458197611292074,0.8642779587404995,0.8469055374592834,130,100
0.9402823018458197,0.8849077090119435,0.8783930510314875,0.8762214983713354,0.8534201954397395,0.8436482084690554,0.8588490770901195,0.8751357220412594,0.8849077090119435,0.8881650380021715,0.8881650380021715,131,100
0.9218241042345277,0.8675352877307275,0.8436482084690554,0.8534201954397395,0.8697068403908795,0.8241042345276873,0.8979370249728555,0.8512486427795874,0.8707926167209555,0.8653637350705755,0.8338762214983714,132,100
0.9131378935939196,0.8523344191096635,0.8599348534201955,0.8707926167209555,0.8631921824104235,0.8653637350705755,0.8545059717698155,0.8718783930510315,0.8642779587404995,0.8262757871878393,0.8349619978284474,133,100
